  2459744.6430400       0.994800       0.004724 0 -1 -1 
  2459744.6444290       1.010581       0.004736 0 -1 -1 
  2459744.6458170       1.001737       0.004726 0 -1 -1 
  2459744.6472060       0.998492       0.004727 0 -1 -1 
  2459744.6485950       1.000590       0.004731 0 -1 -1 
  2459744.6499840       1.003237       0.004732 0 -1 -1 
  2459744.6513730       1.000550       0.004735 0 -1 -1 
  2459744.6527620       1.000303       0.004733 0 -1 -1 
  2459744.6541510       1.002324       0.004734 0 -1 -1 
  2459744.6555400       0.998402       0.004731 0 -1 -1 
  2459744.6569290       0.991843       0.004726 0 -1 -1 
  2459744.6583170       0.997797       0.004727 0 -1 -1 
  2459744.6597060       0.998514       0.004727 0 -1 -1 
  2459744.6610950       1.003426       0.004739 0 -1 -1 
  2459744.6624840       0.991115       0.004725 0 -1 -1 
  2459744.6638730       0.998924       0.004737 0 -1 -1 
  2459744.6652620       0.995610       0.004732 0 -1 -1 
  2459744.6666510       0.999399       0.004733 0 -1 -1 
  2459744.6680400       1.002332       0.004733 0 -1 -1 
  2459744.6694280       0.991015       0.004729 0 -1 -1 
  2459744.6708170       1.002555       0.004734 0 -1 -1 
  2459744.6722060       0.991866       0.004724 0 -1 -1 
  2459744.6735950       0.998812       0.004735 0 -1 -1 
  2459744.6749840       1.002181       0.004736 0 -1 -1 
  2459744.6763730       0.998559       0.004734 0 -1 -1 
  2459744.6777620       1.003242       0.004739 0 -1 -1 
  2459744.6791510       1.005296       0.004744 0 -1 -1 
  2459744.6805400       1.009325       0.004743 0 -1 -1 
  2459744.6819280       1.004602       0.004739 0 -1 -1 
  2459744.6833170       1.002286       0.004733 0 -1 -1 
  2459744.6847060       0.993120       0.004730 0 -1 -1 
  2459744.6860950       1.001865       0.004736 0 -1 -1 
  2459744.6874840       0.995088       0.004728 0 -1 -1 
  2459744.6888730       1.001798       0.004737 0 -1 -1 
  2459744.6902620       0.993748       0.004726 0 -1 -1 
  2459744.6916510       1.004011       0.004742 0 -1 -1 
  2459744.6930400       1.005168       0.004736 0 -1 -1 
  2459744.6944280       1.003812       0.004739 0 -1 -1 
  2459744.6958170       0.998859       0.004735 0 -1 -1 
  2459744.6972060       1.004630       0.004735 0 -1 -1 
  2459744.6985950       1.007418       0.004740 0 -1 -1 
  2459744.6999840       0.987891       0.004725 0 -1 -1 
  2459744.7013730       1.012745       0.004747 0 -1 -1 
  2459744.7027620       1.005728       0.004737 0 -1 -1 
  2459744.7041510       1.000749       0.004736 0 -1 -1 
  2459744.7055400       0.990724       0.004731 0 -1 -1 
  2459744.7069280       1.005429       0.004744 0 -1 -1 
  2459744.7083170       0.998097       0.004736 0 -1 -1 
  2459744.7097060       1.000805       0.004738 0 -1 -1 
  2459744.7110950       1.002789       0.004742 0 -1 -1 
  2459744.7124840       0.999791       0.004739 0 -1 -1 
  2459744.7138730       0.999288       0.004739 0 -1 -1 
  2459744.7152620       1.009700       0.004747 0 -1 -1 
  2459744.7166510       1.007247       0.004747 0 -1 -1 
  2459744.7180390       1.005018       0.004742 0 -1 -1 
  2459744.7194280       1.000822       0.004746 0 -1 -1 
  2459744.7208170       0.997648       0.004740 0 -1 -1 
  2459744.7222060       0.996708       0.004743 0 -1 -1 
  2459744.7235950       0.994394       0.004746 0 -1 -1 
  2459744.7249840       1.006164       0.004752 0 -1 -1 
  2459744.7263730       1.003501       0.004752 0 -1 -1 
  2459744.7277620       1.000149       0.004749 0 -1 -1 
  2459744.7291510       0.993124       0.004752 0 -1 -1 
  2459744.7305390       0.993608       0.004753 0 -1 -1 
  2459744.7319280       1.003741       0.004757 0 -1 -1 
  2459744.7333170       0.995618       0.004756 0 -1 -1 
  2459744.7347060       1.006175       0.004763 0 -1 -1 
  2459744.7360950       0.991924       0.004748 0 -1 -1 
  2459744.7374840       0.993938       0.004758 0 -1 -1 
  2459744.7388730       1.002464       0.004761 0 -1 -1 
  2459744.7402620       0.997028       0.004761 0 -1 -1 
  2459744.7416510       1.003794       0.004767 0 -1 -1 
  2459744.7430390       1.002987       0.004770 0 -1 -1 
  2459744.7444280       1.003895       0.004770 0 -1 -1 
  2459744.7458170       0.997638       0.004769 0 -1 -1 
  2459744.7472060       1.002737       0.004771 0 -1 -1 
  2459744.7485950       1.001647       0.004778 0 -1 -1 
  2459744.7499840       1.003046       0.004780 0 -1 -1 
  2459744.7513730       0.999016       0.004777 0 -1 -1 
  2459744.7527620       1.000183       0.004778 0 -1 -1 
  2459744.7541510       1.002780       0.004780 0 -1 -1 
  2459744.7555390       0.995337       0.004776 0 -1 -1 
  2459744.7569280       1.000489       0.004781 0 -1 -1 
  2459744.7583170       1.003105       0.004783 0 -1 -1 
  2459744.7597060       0.998702       0.004781 0 -1 -1 
  2459744.7610950       1.006528       0.004796 0 -1 -1 
  2459744.7624840       1.001561       0.004792 0 -1 -1 
  2459744.7638730       1.005106       0.004792 0 -1 -1 
  2459744.7652620       0.998448       0.004793 0 -1 -1 
  2459744.7666500       1.001125       0.004795 0 -1 -1 
  2459744.7680390       0.996801       0.004788 0 -1 -1 
  2459744.7694280       0.987933       0.004782 0 -1 -1 
  2459744.7708170       1.001501       0.004796 0 -1 -1 
  2459744.7722060       0.988957       0.004791 0 -1 -1 
  2459744.7735950       1.001766       0.004800 0 -1 -1 
  2459744.7749840       1.002837       0.004806 0 -1 -1 
  2459744.7763730       1.003923       0.004807 0 -1 -1 
  2459744.7777620       0.993058       0.004796 0 -1 -1 
  2459744.7791500       0.998973       0.004803 0 -1 -1 
  2459744.7805390       0.996591       0.004801 0 -1 -1 
  2459744.7819280       0.985364       0.004793 0 -1 -1 
  2459744.7833170       1.000888       0.004807 0 -1 -1 
  2459744.7847060       0.996754       0.004807 0 -1 -1 
  2459744.7860950       0.999083       0.004809 0 -1 -1 
  2459744.7874840       0.997359       0.004808 0 -1 -1 
  2459744.7888730       1.000328       0.004810 0 -1 -1 
  2459744.7902620       0.999924       0.004810 0 -1 -1 
  2459744.7916500       0.999887       0.004812 0 -1 -1 
  2459744.7930390       0.995461       0.004817 0 -1 -1 
  2459744.7944280       1.001539       0.004818 0 -1 -1 
  2459744.7958170       0.996004       0.004817 0 -1 -1 
  2459744.7972060       0.997232       0.004811 0 -1 -1 
  2459744.7985950       0.997501       0.004813 0 -1 -1 
  2459744.7999840       0.993525       0.004817 0 -1 -1 
  2459744.8013730       0.999603       0.004819 0 -1 -1 
  2459744.8027620       0.997902       0.004819 0 -1 -1 
  2459744.8041500       0.988211       0.004811 0 -1 -1 
  2459744.8055390       0.992668       0.004811 0 -1 -1 
  2459744.8069280       0.985514       0.004805 0 -1 -1 
  2459744.8083170       0.977527       0.004804 0 -1 -1 
  2459744.8097060       0.974860       0.004806 0 -1 -1 
  2459744.8110950       0.981771       0.004807 0 -1 -1 
  2459744.8124840       0.983584       0.004810 0 -1 -1 
  2459744.8138730       0.978361       0.004810 0 -1 -1 
  2459744.8152610       0.984391       0.004817 0 -1 -1 
  2459744.8166500       0.975471       0.004808 0 -1 -1 
  2459744.8180390       0.981561       0.004817 0 -1 -1 
