  2459010.271104      1658.313721        10.736320
  2459010.272493      1666.218994        10.758003
  2459010.273882      1653.120117        10.728870
  2459010.275271      1666.692749        10.746798
  2459010.276660      1663.885376        10.729400
  2459010.278049      1659.062256        10.732516
  2459010.279437      1653.746582        10.741038
  2459010.280826      1666.446655        10.748543
  2459010.282215      1654.431030        10.750757
  2459010.283604      1664.427490        10.748435
  2459010.284993      1648.001465        10.749262
  2459010.286382      1665.205566        10.747092
  2459010.287771      1646.304688        10.735716
  2459010.289160      1665.592163        10.757264
  2459010.290549      1662.464111        10.741693
  2459010.291937      1664.026489        10.744505
  2459010.293326      1666.479248        10.755550
  2459010.294715      1645.760010        10.734898
  2459010.296104      1667.637695        10.802485
  2459010.297493      1645.118774        10.746389
  2459010.298882      1656.434570        10.762894
  2459010.300271      1657.912598        10.760823
  2459010.301660      1645.157104        10.738421
  2459010.303049      1659.553711        10.741950
  2459010.304437      1662.763428        10.751894
  2459010.305826      1663.709351        10.762012
  2459010.307215      1660.211304        10.752636
  2459010.308604      1656.569946        10.748507
  2459010.309993      1653.715820        10.745529
  2459010.311382      1668.784668        10.795954
  2459010.312771      1652.404297        10.753085
  2459010.314160      1662.834229        10.763370
  2459010.315549      1644.477661        10.749830
  2459010.316938      1661.348145        10.757317
  2459010.318326      1669.692505        10.843644
  2459010.319715      1674.304199        10.790726
  2459010.321104      1633.101562        10.773358
  2459010.322493      1661.010620        10.749892
  2459010.323882      1667.722290        10.765043
  2459010.325271      1656.829712        10.759868
  2459010.326660      1659.386841        10.769900
  2459010.328049      1661.831543        10.784849
  2459010.329438      1655.090942        10.749069
  2459010.330826      1670.426270        10.770069
  2459010.332215      1665.330444        10.765285
  2459010.333604      1661.752319        10.757048
  2459010.334993      1644.844238        10.753827
  2459010.336382      1662.774536        10.768602
  2459010.337771      1656.142334        10.759950
  2459010.340549      1650.156128        10.750603
  2459010.341938      1666.487793        10.763814
  2459010.343326      1653.417969        10.776537
  2459010.344715      1657.640381        10.775643
  2459010.347493      1646.061890        10.755633
  2459010.348882      1670.632446        10.772741
  2459010.351660      1666.052246        10.766479
  2459010.353049      1652.319580        10.757010
  2459010.354438      1651.697632        10.766891
  2459010.355826      1667.087524        10.781417
  2459010.357215      1643.549438        10.759784
  2459010.358604      1646.074829        10.792371
  2459010.359993      1651.984375        10.780955
  2459010.361382      1650.692749        10.765669
  2459010.362771      1655.779419        10.769716
  2459010.364160      1662.573486        10.811264
  2459010.365549      1658.555908        10.785272
  2459010.366938      1665.960327        10.782703
  2459010.368326      1656.964233        10.775930
  2459010.369715      1652.091064        10.774890
  2459010.371104      1669.538330        10.783281
  2459010.372493      1674.164062        10.786496
  2459010.373882      1650.101318        10.772145
  2459010.375271      1674.489746        10.782631
  2459010.376660      1667.093140        10.786564
  2459010.378049      1660.645020        10.782401
  2459010.379438      1667.728516        10.778008
  2459010.380827      1663.222046        10.778713
  2459010.382215      1647.866577        10.789180
  2459010.383604      1653.806274        10.789540
  2459010.384993      1663.104980        10.782113
  2459010.386382      1665.025879        10.780139
  2459010.387771      1649.528809        10.779024
  2459010.389160      1672.291870        10.818211
  2459010.390549      1658.320801        10.804484
  2459010.391938      1659.196777        10.837432
  2459010.393327      1656.154785        10.879345
  2459010.394715      1657.357788        10.799503
  2459010.396104      1654.364746        10.803470
  2459010.397493      1637.114624        10.794507
  2459010.398882      1652.722534        10.802685
  2459010.400271      1662.187256        10.794901
  2459010.401660      1650.453613        10.847148
  2459010.403049      1664.217041        10.794146
  2459010.404438      1667.631714        10.803631
  2459010.405827      1666.941528        10.814297
  2459010.407215      1660.975586        10.810453
  2459010.408604      1655.458740        10.801159
  2459010.409993      1666.024658        10.828307
  2459010.411382      1649.095947        10.791824
  2459010.412771      1649.431152        10.821899
  2459010.414160      1647.112671        10.819840
  2459010.415549      1655.260254        10.805408
  2459010.416938      1671.089966        10.828672
  2459010.418327      1670.604370        10.828973
  2459010.419715      1665.285645        10.826365
  2459010.421104      1656.808838        10.821781
  2459010.422493      1657.030151        10.831303
  2459010.423882      1672.708008        10.823263
  2459010.425271      1673.748657        10.841996
  2459010.426660      1667.292236        10.826027
  2459010.428049      1662.582642        10.877199
  2459010.429438      1668.005737        10.837952
  2459010.430827      1667.491211        10.870813
  2459010.432216      1650.912476        10.832864
  2459010.433604      1677.963501        10.866756
  2459010.434993      1661.986084        10.889001
  2459010.436382      1665.702759        10.853600
  2459010.437771      1669.250488        10.860820
  2459010.439160      1668.588501        10.885386
  2459010.440549      1671.138306        10.859844
  2459010.441938      1661.160278        10.910324
  2459010.443327      1665.133301        10.848165
  2459010.444716      1659.328491        10.871105
  2459010.446104      1663.297852        10.856270
  2459010.447493      1674.737671        10.868642
  2459010.448882      1649.831787        10.862609
  2459010.450271      1658.204956        10.859237
  2459010.451660      1667.396118        10.878674
  2459010.453049      1668.570312        10.919227
  2459010.454438      1662.653198        10.878024
  2459010.455827      1672.522705        10.907117
  2459010.457216      1662.480591        10.886609
  2459010.458604      1656.675293        10.916648
  2459010.459993      1685.483765        10.906957
  2459010.461382      1655.508057        10.947537
  2459010.462771      1656.038696        10.890779
  2459010.464160      1654.356567        10.910956
  2459010.465549      1648.555420        10.896504
  2459010.466938      1670.834595        10.916449
  2459010.468327      1668.673828        10.897165
  2459010.469716      1664.979248        10.970229
  2459010.471104      1663.392090        10.914285
  2459010.472493      1645.526367        10.906790
  2459010.473882      1655.841309        10.920050
  2459010.475271      1647.876221        10.913769
  2459010.476660      1660.015381        10.923379
  2459010.478049      1634.208496        10.922611
  2459010.479438      1643.252808        10.934573
  2459010.480827      1643.017700        10.907473
  2459010.482216      1642.612427        10.924345
  2459010.483604      1646.216064        10.936060
  2459010.484993      1644.399902        10.933030
  2459010.486382      1625.526123        10.911778
  2459010.487771      1613.044067        10.921642
  2459010.489160      1641.893555        10.947200
  2459010.490549      1615.956909        10.922331
  2459010.491938      1633.333008        10.934022
  2459010.493327      1624.429321        10.933966
  2459010.494716      1625.672119        10.979710
  2459010.496105      1630.321777        10.931477
  2459010.497493      1631.237305        10.958787
  2459010.498882      1633.066895        10.965220
  2459010.500271      1622.918579        10.949165
  2459010.501660      1622.009277        11.012127
  2459010.503049      1625.679810        10.951877
  2459010.504438      1612.326172        10.957923
  2459010.505827      1623.833252        10.988109
  2459010.507216      1637.687744        10.974476
  2459010.508605      1619.878784        10.964988
  2459010.509993      1633.926392        10.980388
  2459010.511382      1623.668213        10.959415
  2459010.512771      1603.864380        10.964511
  2459010.514160      1636.226318        10.983309
  2459010.515549      1630.674805        10.974174
  2459010.516938      1624.640503        10.983932
  2459010.518327      1615.837402        10.980637
  2459010.519716      1634.144653        11.007394
  2459010.521105      1628.109741        10.984143
  2459010.522493      1633.947998        11.006134
  2459010.523882      1626.072876        10.986517
  2459010.525271      1651.135498        11.013368
  2459010.526660      1622.396973        10.990457
  2459010.528049      1642.258667        11.025168
  2459010.529438      1637.845215        11.009861
  2459010.530827      1634.344604        11.026491
  2459010.532216      1642.890137        11.032281
  2459010.533605      1640.636841        11.032271
  2459010.534993      1634.960449        11.018867
  2459010.536382      1651.364014        11.025703
  2459010.537771      1667.003418        11.055952
